,order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied
2233,O597049,C00198,P0010,2,14.16,2025-06-07,Delivered,PayPal,Central,0.1
2234,O158674,C00217,P0019,4,17.63,2025-06-07,Delivered,Bank Transfer,West,0
2235,O231427,C00447,P0011,1,17.21,2025-06-07,Delivered,Bank Transfer,East,0.15
2236,O185474,C00085,P0026,1,26.11,2025-06-07,Delivered,Credit Card,East,0
2237,O518230,C00227,P0008,1,24.68,2025-06-07,Delivered,Bank Transfer,Central,0.05
2238,O786852,C00273,P0015,3,45.91,2025-06-07,Delivered,Credit Card,South,0.15
2239,O328584,C00251,P0020,4,42.7,2025-06-07,Delivered,PayPal,West,0
2240,O205417,C00065,P0014,1,36.63,2025-06-07,Delivered,Credit Card,West,0.1
2241,O404468,C00013,P0007,2,40.52,2025-06-07,Delivered,Credit Card,North,0.2
2243,O796825,C00002,P0018,1,11.08,2025-06-07,Delayed,PayPal,Central,0.2
2244,O327065,C00277,P0030,4,11.88,2025-06-07,Delayed,Credit Card,North,0.2
2245,O709304,C00179,P0021,4,47.33,2025-06-07,Delivered,PayPal,South,0.05
2246,O497207,C00447,P0021,5,11.57,2025-06-07,Delayed,Credit Card,North,0.05
2248,O281282,C00262,P0022,5,8.06,2025-06-07,Cancelled,Credit Card,South,0.2
2249,O738320,C00027,P0006,5,48.46,2025-06-07,Delivered,Bank Transfer,South,0.1
2250,O986810,C00170,P0023,4,18.79,2025-06-07,Delayed,PayPal,East,0
2251,O798191,C00405,P0011,3,24.98,2025-06-07,Cancelled,Credit Card,East,0
2252,O380272,C00251,P0004,3,40.2,2025-06-07,Delayed,Credit Card,South,0
2253,O587711,C00493,P0024,5,26.09,2025-06-07,Delivered,PayPal,Central,0.2
2254,O943644,C00342,P0029,2,19.67,2025-06-07,Cancelled,PayPal,West,0
2255,O792725,C00211,P0011,5,46.74,2025-06-07,Delayed,Bank Transfer,East,0.1
2256,O202148,C00450,P0003,3,33.16,2025-06-07,Delayed,Bank Transfer,West,0.1
2257,O954558,C00128,P0013,2,10.67,2025-06-07,Delayed,Credit Card,West,0.1
2258,O190826,C00024,P0027,3,48.97,2025-06-07,Delivered,PayPal,North,0.1
2259,O561191,C00366,P0027,4,30.05,2025-06-07,Cancelled,Credit Card,North,0
2260,O671784,C00038,P0001,1,23.35,2025-06-07,Cancelled,Credit Card,East,0
2261,O450954,C00320,P0015,3,44.96,2025-06-07,Delivered,PayPal,East,0
2262,O454671,C00398,P0019,3,15.24,2025-06-07,Cancelled,Credit Card,East,0.1
2263,O326132,C00032,P0022,2,14.4,2025-06-07,Cancelled,Bank Transfer,West,0
2264,O271382,C00364,P0022,2,18.61,2025-06-07,Delivered,Bank Transfer,East,0.15
2265,O973387,C00166,P0011,1,33.16,2025-06-07,Delivered,PayPal,Central,0.05
2266,O345711,C00351,P0017,3,12.9,2025-06-07,Cancelled,Credit Card,East,0.15
2267,O299003,C00116,P0011,2,10.29,2025-06-07,Delayed,PayPal,North,0.1
2268,O171538,C00065,P0022,5,41.45,2025-06-07,Delayed,PayPal,West,0.15
2269,O207686,C00207,P0003,5,8.43,2025-06-07,Delivered,Credit Card,Central,0.15
2270,O853634,C00067,P0026,1,10.54,2025-06-07,Delivered,Credit Card,East,0.1
2271,O176847,C00064,P0003,1,23.47,2025-06-07,Cancelled,Credit Card,Central,0.15
2272,O828753,C00184,P0030,1,45.53,2025-06-07,Delivered,Bank Transfer,South,0.2
2273,O905893,C00448,P0008,1,37.31,2025-06-07,Cancelled,PayPal,West,0
2274,O143477,C00468,P0029,3,26.71,2025-06-07,Delivered,Bank Transfer,East,0.1
2275,O858906,C00484,P0030,4,23.42,2025-06-07,Delivered,Credit Card,South,0
2276,O845426,C00341,P0007,4,28.8,2025-06-07,Cancelled,PayPal,West,0
2277,O690774,C00063,P0021,5,13.22,2025-06-07,Delayed,Credit Card,South,0
2278,O839264,C00139,P0018,5,45.84,2025-06-07,Delayed,Credit Card,Central,0.2
2279,O473557,C00442,P0028,3,47.68,2025-06-07,Delayed,Credit Card,North,0.2
2280,O822237,C00040,P0029,4,36.49,2025-06-07,Delayed,Credit Card,East,0.1
2281,O545074,C00120,P0009,4,37.67,2025-06-07,Delivered,Credit Card,Central,0
2282,O665104,C00066,P0015,2,29.1,2025-06-07,Cancelled,Bank Transfer,West,0
2283,O866970,C00284,P0008,3,10.17,2025-06-07,Delayed,Credit Card,North,0.15
2284,O819488,C00440,P0028,5,29.87,2025-06-07,Delivered,Credit Card,Central,0.05
2285,O770454,C00396,P0027,4,41.92,2025-06-07,Delivered,Bank Transfer,South,0.1
2286,O263949,C00191,P0025,1,31.39,2025-06-07,Delivered,PayPal,North,0.2
2287,O438777,C00270,P0020,3,48.52,2025-06-07,Delayed,PayPal,West,0.05
2288,O683403,C00300,P0030,2,30.21,2025-06-07,Cancelled,Credit Card,South,0
2289,O638262,C00216,P0004,4,42.86,2025-06-07,Delivered,Credit Card,South,0
2290,O160204,C00500,P0028,5,37.12,2025-06-07,Cancelled,Credit Card,North,0.2
2291,O795096,C00442,P0010,4,29.97,2025-06-07,Delivered,Bank Transfer,West,0.15
2292,O734694,C00418,P0006,5,32.2,2025-06-07,Delayed,Bank Transfer,South,0
2293,O434681,C00252,P0017,5,33.64,2025-06-07,Delivered,Bank Transfer,North,0.05
2294,O632231,C00334,P0012,3,16.82,2025-06-07,Delayed,Bank Transfer,South,0.1
2295,O797826,C00290,P0018,3,34.33,2025-06-07,Cancelled,Bank Transfer,West,0.1
2296,O695313,C00061,P0026,3,30.74,2025-06-07,Delivered,Bank Transfer,Central,0
2297,O837131,C00138,P0016,3,45.63,2025-06-07,Delivered,Credit Card,West,0
2298,O809871,C00221,P0014,5,34.32,2025-06-07,Cancelled,Credit Card,South,0.2
2299,O351931,C00186,P0026,4,10.3,2025-06-07,Delayed,Bank Transfer,Central,0.05
2300,O874452,C00211,P0017,1,47.04,2025-06-07,Delayed,Bank Transfer,North,0
2301,O302284,C00455,P0001,5,20.6,2025-06-07,Cancelled,Credit Card,South,0.15
2302,O670445,C00302,P0026,1,10.92,2025-06-07,Delayed,Credit Card,Central,0.15
2303,O529697,C00272,P0015,3,17.58,2025-06-07,Delivered,PayPal,West,0
2304,O831300,C00106,P0011,5,26.17,2025-06-07,Cancelled,PayPal,West,0.15
2305,O752579,C00240,P0009,1,9.79,2025-06-07,Delivered,Credit Card,North,0
2306,O746517,C00418,P0003,5,40.91,2025-06-07,Delayed,Bank Transfer,West,0.05
2307,O366098,C00305,P0026,2,12.53,2025-06-07,Delayed,Credit Card,East,0
2308,O914450,C00236,P0025,4,18.07,2025-06-07,Delivered,PayPal,North,0
2309,O704432,C00065,P0009,5,27.41,2025-06-07,Delivered,Bank Transfer,South,0
2310,O886030,C00462,P0006,2,41.99,2025-06-07,Delayed,Credit Card,South,0.1
2311,O788693,C00062,P0030,1,14.0,2025-06-07,Delivered,Credit Card,East,0.2
2312,O685088,C00176,P0015,5,26.75,2025-06-07,Delivered,PayPal,Central,0.15
2313,O762308,C00491,P0010,1,32.61,2025-06-07,Delayed,Credit Card,South,0.15
2314,O897951,C00320,P0016,2,21.07,2025-06-07,Delivered,Credit Card,Central,0.1
2315,O500527,C00050,P0028,5,19.46,2025-06-07,Delivered,Credit Card,West,0.05
2316,O890022,C00378,P0012,3,42.93,2025-06-07,Delivered,Bank Transfer,Central,0
2317,O151618,C00378,P0002,1,39.87,2025-06-07,Delayed,PayPal,East,0.15
2318,O789588,C00491,P0015,3,18.89,2025-06-07,Delayed,Bank Transfer,South,0
2319,O338592,C00108,P0003,1,12.4,2025-06-07,Cancelled,PayPal,East,0
2320,O305911,C00311,P0023,4,22.97,2025-06-07,Delivered,Bank Transfer,Central,0.2
2321,O800370,C00150,P0008,1,16.96,2025-06-07,Cancelled,Bank Transfer,Central,0.1
2322,O728584,C00428,P0029,1,19.72,2025-06-07,Delayed,Bank Transfer,West,0.15
2323,O264605,C00317,P0005,1,22.21,2025-06-07,Delivered,PayPal,South,0
2324,O570770,C00166,P0011,4,8.26,2025-06-07,Delivered,Bank Transfer,South,0
2325,O283683,C00431,P0010,5,43.7,2025-06-07,Delayed,Bank Transfer,South,0.05
2326,O598870,C00067,P0027,3,27.79,2025-06-07,Delayed,Credit Card,Central,0.15
2327,O820814,C00073,P0014,2,20.73,2025-06-07,Delayed,PayPal,East,0.15
2328,O120685,C00133,P0029,2,35.46,2025-06-07,Delivered,Credit Card,South,0
2329,O858215,C00097,P0026,5,25.32,2025-06-07,Delivered,Credit Card,South,0.05
2330,O877112,C00059,P0019,2,19.5,2025-06-07,Delayed,Credit Card,West,0
2331,O963154,C00408,P0026,5,44.56,2025-06-07,Delivered,Credit Card,Central,0.05
2332,O979349,C00053,P0008,2,20.85,2025-06-07,Delayed,Credit Card,North,0.1
2333,O473088,C00056,P0010,3,22.79,2025-06-07,Delivered,Bank Transfer,South,0
2334,O303288,C00245,P0024,1,31.79,2025-06-07,Delayed,Credit Card,West,0
2335,O323450,C00062,P0006,2,49.68,2025-06-07,Delayed,Credit Card,East,0
2336,O896121,C00142,P0027,1,44.98,2025-06-07,Delivered,Bank Transfer,North,0.15
2337,O124376,C00468,P0019,2,25.47,2025-06-07,Delivered,Credit Card,Central,0.2
2338,O820528,C00474,P0009,2,47.93,2025-06-07,Delivered,Credit Card,South,0.05
2339,O624984,C00227,P0021,2,29.56,2025-06-07,Delayed,Bank Transfer,East,0.05
2340,O454559,C00443,P0006,4,44.57,2025-06-07,Delivered,PayPal,North,0.2
2341,O447054,C00238,P0007,1,17.27,2025-06-07,Cancelled,PayPal,South,0
2342,O430266,C00104,P0016,2,28.57,2025-06-07,Cancelled,PayPal,West,0
2343,O770892,C00050,P0007,1,45.67,2025-06-07,Cancelled,Credit Card,South,0.2
2344,O624662,C00185,P0026,3,35.43,2025-06-07,Delivered,Bank Transfer,East,0
2345,O941026,C00382,P0016,5,9.83,2025-06-07,Delayed,Bank Transfer,West,0.05
2346,O763778,C00169,P0013,2,31.73,2025-06-07,Cancelled,PayPal,East,0.2
2347,O358431,C00105,P0021,4,10.31,2025-06-07,Cancelled,Bank Transfer,North,0.2
2348,O359398,C00312,P0026,3,27.2,2025-06-07,Cancelled,PayPal,North,0.1
2349,O588589,C00313,P0017,1,14.13,2025-06-07,Delivered,Bank Transfer,West,0
2350,O122651,C00456,P0029,4,26.13,2025-06-07,Delivered,PayPal,Central,0
2351,O289432,C00232,P0004,4,45.53,2025-06-07,Delayed,PayPal,North,0
2352,O849110,C00326,P0030,3,44.11,2025-06-07,Delayed,Credit Card,North,0.15
2353,O572526,C00113,P0013,5,22.91,2025-06-07,Delayed,Credit Card,East,0.2
2354,O936057,C00046,P0024,5,40.54,2025-06-07,Delayed,Credit Card,West,0
2355,O112464,C00495,P0016,1,21.4,2025-06-07,Delayed,Credit Card,West,0.15
2356,O176495,C00021,P0020,3,21.37,2025-06-07,Delivered,Bank Transfer,East,0.05
2357,O823650,C00324,P0029,3,29.44,2025-06-07,Delayed,Credit Card,South,0.2
2359,O838846,C00357,P0028,2,42.77,2025-06-07,Delivered,PayPal,West,0.1
2360,O550873,C00045,P0012,2,9.64,2025-06-07,Delivered,Credit Card,North,0.1
2361,O498988,C00381,P0008,2,11.64,2025-06-07,Cancelled,Credit Card,West,0
2362,O425996,C00289,P0022,3,27.32,2025-06-07,Delayed,Credit Card,West,0.2
2363,O369881,C00269,P0029,1,25.98,2025-06-07,Delayed,PayPal,South,0
2364,O815580,C00108,P0001,4,49.21,2025-06-07,Delayed,Bank Transfer,East,0.15
2365,O120380,C00048,P0010,4,44.11,2025-06-07,Delivered,PayPal,South,0.1
2366,O275128,C00334,P0015,2,22.88,2025-06-07,Delayed,Credit Card,East,0
2367,O156206,C00009,P0005,5,36.32,2025-06-07,Delayed,Bank Transfer,East,0.15
2368,O407115,C00295,P0014,2,29.08,2025-06-07,Delivered,Credit Card,South,0.15
2369,O865132,C00059,P0003,4,36.42,2025-06-07,Delivered,PayPal,South,0.15
2370,O992790,C00352,P0009,3,31.0,2025-06-07,Delivered,Bank Transfer,West,0
2371,O167008,C00144,P0013,5,27.87,2025-06-07,Delivered,PayPal,West,0.2
2372,O384699,C00174,P0007,5,16.54,2025-06-07,Cancelled,Bank Transfer,North,0.2
2373,O775987,C00279,P0024,4,14.57,2025-06-07,Delayed,Bank Transfer,East,0.2
2374,O871258,C00158,P0013,1,8.8,2025-06-07,Cancelled,Credit Card,North,0.2
2375,O657370,C00327,P0030,1,36.47,2025-06-07,Delivered,Bank Transfer,East,0.2
2376,O103110,C00198,P0006,3,19.87,2025-06-07,Delayed,Credit Card,South,0.2
2377,O859662,C00208,P0025,3,27.81,2025-06-07,Delivered,Credit Card,West,0.2
2378,O379582,C00353,P0029,1,15.74,2025-06-07,Cancelled,PayPal,South,0
2379,O638303,C00464,P0025,1,17.17,2025-06-07,Delayed,PayPal,North,0
2380,O184957,C00473,P0006,3,19.48,2025-06-07,Delivered,PayPal,East,0
2381,O327026,C00045,P0026,5,24.79,2025-06-07,Delayed,Credit Card,South,0.1
2382,O204148,C00183,P0007,1,9.8,2025-06-07,Delivered,Bank Transfer,West,0.1
2383,O362682,C00385,P0025,3,46.74,2025-06-07,Delivered,Credit Card,North,0
2384,O792284,C00301,P0023,5,38.28,2025-06-07,Delivered,Credit Card,East,0.1
2385,O196568,C00151,P0026,3,23.68,2025-06-07,Cancelled,Credit Card,South,0.15
2386,O793254,C00302,P0007,3,27.83,2025-06-07,Delayed,Bank Transfer,East,0
2387,O142459,C00263,P0004,5,46.32,2025-06-07,Delivered,Credit Card,Central,0.05
2388,O501728,C00456,P0004,3,46.35,2025-06-07,Delivered,Bank Transfer,South,0.05
2389,O563413,C00240,P0009,4,33.18,2025-06-07,Delivered,Credit Card,Central,0.1
2390,O891725,C00185,P0024,4,15.37,2025-06-07,Delivered,PayPal,East,0.2
2391,O269763,C00054,P0028,4,35.51,2025-06-07,Delivered,Credit Card,Central,0.1
2392,O235806,C00500,P0011,5,46.72,2025-06-07,Delayed,Credit Card,West,0.15
2393,O143970,C00033,P0010,2,29.41,2025-06-07,Delayed,Bank Transfer,West,0.2
2394,O770065,C00396,P0018,2,19.46,2025-06-07,Delivered,PayPal,South,0.2
2395,O877142,C00198,P0019,1,47.47,2025-06-07,Delayed,PayPal,North,0.1
2396,O629967,C00141,P0016,3,30.63,2025-06-07,Cancelled,PayPal,East,0
2397,O789387,C00307,P0001,5,38.41,2025-06-07,Delivered,Bank Transfer,South,0
2398,O243534,C00259,P0002,1,26.84,2025-06-07,Delayed,Credit Card,North,0.05
2399,O285690,C00163,P0012,1,27.71,2025-06-07,Delayed,Bank Transfer,South,0.05
2400,O793209,C00028,P0011,2,44.61,2025-06-07,Delayed,Credit Card,North,0.15
2401,O651525,C00243,P0008,3,23.08,2025-06-07,Delivered,Credit Card,East,0
2402,O691712,C00151,P0010,5,26.86,2025-06-07,Cancelled,Credit Card,Central,0
2403,O374860,C00020,P0003,4,21.14,2025-06-07,Delayed,Credit Card,West,0.05
2404,O403638,C00108,P0027,5,19.22,2025-06-07,Delayed,Credit Card,North,0.1
2405,O323924,C00457,P0030,5,15.8,2025-06-07,Delivered,Credit Card,East,0.15
2406,O929114,C00208,P0018,4,48.03,2025-06-07,Delivered,PayPal,East,0.05
2407,O854947,C00143,P0013,2,39.47,2025-06-07,Delayed,PayPal,West,0.1
2408,O667600,C00437,P0002,2,31.96,2025-06-07,Delivered,PayPal,West,0.2
2409,O578868,C00244,P0018,3,38.41,2025-06-07,Delivered,Credit Card,East,0.05
2410,O508301,C00053,P0002,4,33.87,2025-06-07,Delayed,Credit Card,West,0.1
2411,O589213,C00100,P0024,4,41.25,2025-06-07,Cancelled,PayPal,East,0.1
2412,O436218,C00139,P0022,4,18.64,2025-06-07,Delivered,Credit Card,West,0.2
2413,O557455,C00316,P0015,2,14.35,2025-06-07,Delivered,Credit Card,Central,0
2414,O329607,C00193,P0027,2,26.84,2025-06-07,Delayed,PayPal,West,0.15
2415,O738737,C00462,P0025,5,24.97,2025-06-07,Delayed,Credit Card,Central,0.1
2416,O130495,C00359,P0028,5,21.59,2025-06-07,Delayed,PayPal,Central,0
2417,O404741,C00459,P0009,4,9.49,2025-06-07,Delivered,PayPal,Central,0.15
2418,O408907,C00400,P0009,1,21.5,2025-06-07,Cancelled,Credit Card,East,0.05
2419,O815716,C00047,P0017,2,14.59,2025-06-07,Delivered,Credit Card,Central,0.15
2420,O441373,C00484,P0028,1,49.18,2025-06-07,Delivered,PayPal,North,0.2
2421,O563418,C00291,P0017,1,27.55,2025-06-07,Cancelled,Credit Card,East,0
2422,O772472,C00358,P0027,2,24.3,2025-06-07,Cancelled,Bank Transfer,Central,0
2423,O652944,C00051,P0028,1,18.25,2025-06-07,Delivered,Bank Transfer,North,0
2424,O333425,C00421,P0015,2,25.84,2025-06-07,Delayed,PayPal,North,0.05
2425,O572079,C00092,P0003,5,32.09,2025-06-07,Delivered,PayPal,South,0.15
2426,O304458,C00264,P0003,3,40.0,2025-06-07,Delayed,Bank Transfer,North,0.2
2427,O334583,C00396,P0004,5,23.97,2025-06-07,Cancelled,Bank Transfer,East,0
2428,O218113,C00276,P0010,1,33.54,2025-06-07,Delayed,PayPal,South,0.15
2429,O675709,C00475,P0030,5,14.9,2025-06-07,Delivered,Credit Card,East,0.05
2430,O852495,C00295,P0001,4,48.83,2025-06-07,Delayed,Credit Card,North,0.1
2431,O114581,C00453,P0013,1,36.15,2025-06-07,Delivered,Bank Transfer,Central,0.1
2432,O869739,C00303,P0012,2,49.68,2025-06-07,Delayed,Bank Transfer,East,0.2
2433,O627371,C00035,P0001,3,12.94,2025-06-07,Delayed,Credit Card,West,0.2
2435,O629295,C00282,P0009,4,33.63,2025-06-07,Delivered,Bank Transfer,East,0.2
2436,O660778,C00242,P0014,2,34.31,2025-06-07,Delayed,Bank Transfer,South,0.05
2437,O682145,C00130,P0013,4,37.01,2025-06-07,Cancelled,Credit Card,Central,0.15
2438,O520047,C00222,P0011,5,46.56,2025-06-07,Cancelled,Bank Transfer,West,0.05
2439,O552647,C00355,P0018,3,43.68,2025-06-07,Delivered,Credit Card,West,0.15
2440,O900419,C00015,P0014,4,38.94,2025-06-07,Delayed,Bank Transfer,North,0
2441,O827688,C00329,P0014,4,32.67,2025-06-07,Cancelled,Credit Card,West,0.1
2442,O219948,C00120,P0006,5,41.84,2025-06-07,Delayed,Credit Card,Central,0.2
2443,O425141,C00016,P0002,2,40.42,2025-06-07,Delivered,PayPal,South,0.2
2444,O161630,C00173,P0002,1,20.6,2025-06-07,Delayed,Bank Transfer,South,0.1
2445,O103312,C00314,P0005,3,43.69,2025-06-07,Delayed,PayPal,West,0.15
2446,O242110,C00232,P0012,5,37.76,2025-06-07,Delayed,Credit Card,North,0.05
2447,O356090,C00342,P0005,4,37.84,2025-06-07,Delayed,Credit Card,Central,0.15
2448,O102182,C00021,P0002,2,24.4,2025-06-07,Delivered,Credit Card,South,0
2449,O879346,C00014,P0023,2,37.05,2025-06-07,Cancelled,Credit Card,East,0
2450,O363989,C00028,P0024,1,18.29,2025-06-07,Cancelled,Credit Card,Central,0
2451,O401157,C00291,P0002,3,35.14,2025-06-07,Delayed,PayPal,North,0
2452,O787776,C00245,P0021,4,15.66,2025-06-07,Delayed,Credit Card,East,0.05
2453,O428734,C00182,P0001,1,17.08,2025-06-07,Delayed,Credit Card,Central,0.1
2454,O602302,C00103,P0020,1,44.03,2025-06-07,Delayed,Credit Card,Central,0
2455,O171868,C00191,P0008,5,44.09,2025-06-07,Delivered,Credit Card,Central,0
2456,O216716,C00428,P0015,2,29.55,2025-06-07,Delayed,Credit Card,West,0.05
2457,O165413,C00196,P0027,5,31.89,2025-06-07,Cancelled,Credit Card,South,0
2458,O546637,C00055,P0023,1,13.07,2025-06-07,Delayed,PayPal,Central,0
2459,O711111,C00124,P0024,5,28.04,2025-06-07,Delayed,Credit Card,North,0.05
2460,O150872,C00140,P0024,1,30.09,2025-06-07,Delayed,Credit Card,North,0.05
2461,O181785,C00358,P0006,2,48.61,2025-06-07,Cancelled,Credit Card,South,0.2
2462,O131605,C00444,P0015,2,9.42,2025-06-07,Delayed,Credit Card,North,0.15
2463,O758679,C00468,P0016,2,20.27,2025-06-07,Delayed,Bank Transfer,Central,0.15
2464,O425005,C00092,P0008,2,17.84,2025-06-07,Delivered,Credit Card,East,0.15
2465,O702846,C00265,P0018,4,12.52,2025-06-07,Cancelled,Credit Card,East,0
2466,O960822,C00388,P0026,3,32.28,2025-06-07,Delivered,Credit Card,South,0.1
2467,O512793,C00029,P0029,4,8.53,2025-06-07,Delayed,Bank Transfer,West,0.1
2468,O540606,C00171,P0017,1,9.12,2025-06-07,Cancelled,Bank Transfer,North,0.1
2469,O223884,C00174,P0009,2,33.12,2025-06-07,Delayed,PayPal,South,0.1
2470,O819840,C00365,P0004,4,45.49,2025-06-07,Delayed,PayPal,South,0
2471,O256565,C00039,P0020,3,36.26,2025-06-07,Delayed,Bank Transfer,West,0.2
2472,O504799,C00220,P0028,3,42.43,2025-06-07,Delayed,Credit Card,East,0.05
2473,O887101,C00118,P0030,1,24.51,2025-06-07,Delivered,PayPal,South,0.2
2474,O142363,C00295,P0018,3,38.94,2025-06-07,Delivered,Bank Transfer,West,0.2
2475,O316866,C00490,P0008,1,17.68,2025-06-07,Cancelled,PayPal,South,0.1
2476,O225096,C00389,P0020,2,21.71,2025-06-07,Cancelled,Credit Card,East,0.1
2477,O648880,C00333,P0023,4,24.48,2025-06-07,Delayed,Bank Transfer,Central,0
2478,O394953,C00244,P0008,2,32.83,2025-06-07,Cancelled,Bank Transfer,East,0.15
2479,O847031,C00008,P0021,3,28.78,2025-06-07,Cancelled,Credit Card,West,0.15
2480,O264112,C00426,P0004,4,49.21,2025-06-07,Delayed,Bank Transfer,South,0.15
2481,O400679,C00322,P0001,3,48.45,2025-06-07,Cancelled,Bank Transfer,Central,0.15
2482,O661637,C00301,P0009,4,41.61,2025-06-07,Delayed,Bank Transfer,West,0.2
2483,O752154,C00008,P0027,1,45.98,2025-06-07,Cancelled,PayPal,East,0
2484,O873847,C00202,P0015,4,45.93,2025-06-07,Cancelled,Credit Card,South,0
2485,O423983,C00399,P0007,2,13.15,2025-06-07,Delivered,Bank Transfer,West,0
2486,O634273,C00353,P0006,5,21.98,2025-06-07,Delivered,Bank Transfer,North,0.15
2487,O763361,C00058,P0022,3,20.49,2025-06-07,Delivered,Credit Card,Central,0.15
2488,O845877,C00219,P0027,3,30.0,2025-06-07,Delayed,Credit Card,South,0
2489,O563674,C00245,P0012,1,49.15,2025-06-07,Delayed,Credit Card,East,0
2490,O372066,C00181,P0002,4,13.69,2025-06-07,Delivered,Bank Transfer,East,0.2
2491,O806940,C00348,P0024,1,9.17,2025-06-07,Delayed,Credit Card,East,0.15
2492,O439186,C00330,P0017,2,31.25,2025-06-07,Delivered,Credit Card,South,0.15
2493,O220514,C00459,P0001,3,8.48,2025-06-07,Delivered,Credit Card,South,0
2494,O284603,C00036,P0023,1,49.06,2025-06-07,Delayed,Credit Card,Central,0
2495,O923787,C00064,P0021,4,40.88,2025-06-07,Delayed,Credit Card,South,0
2496,O313314,C00228,P0025,3,33.99,2025-06-07,Delayed,PayPal,East,0.05
2497,O571969,C00193,P0019,5,34.53,2025-06-07,Delayed,Credit Card,West,0
2498,O467072,C00215,P0024,1,11.57,2025-06-07,Delivered,Credit Card,West,0
2499,O486171,C00418,P0007,5,30.72,2025-06-07,Delayed,PayPal,North,0
2500,O946587,C00189,P0016,5,27.66,2025-06-07,Delivered,Credit Card,East,0
2501,O303945,C00271,P0004,2,41.47,2025-06-07,Delivered,Bank Transfer,West,0
2502,O375438,C00404,P0026,4,8.69,2025-06-07,Delivered,PayPal,West,0.05
2503,O770708,C00071,P0014,1,12.48,2025-06-07,Delivered,Credit Card,South,0.05
2504,O889741,C00225,P0010,2,9.9,2025-06-07,Delayed,Credit Card,Central,0
2505,O103714,C00132,P0027,2,34.96,2025-06-07,Delayed,Bank Transfer,South,0.05
2506,O518602,C00220,P0021,3,31.63,2025-06-07,Delayed,Credit Card,Central,0
2507,O255251,C00120,P0017,1,15.24,2025-06-07,Delayed,PayPal,Central,0.2
2508,O579838,C00281,P0022,5,17.39,2025-06-07,Delivered,Credit Card,West,0
2509,O978719,C00379,P0019,3,45.68,2025-06-07,Delayed,Credit Card,East,0.15
2510,O196860,C00038,P0029,2,45.88,2025-06-07,Cancelled,PayPal,North,0.1
2511,O500840,C00368,P0026,2,13.68,2025-06-07,Cancelled,Credit Card,East,0.1
2512,O837068,C00227,P0004,4,40.89,2025-06-07,Delivered,Bank Transfer,North,0
2513,O454402,C00429,P0021,2,49.68,2025-06-07,Delivered,Credit Card,Central,0
2514,O536999,C00313,P0029,2,26.65,2025-06-07,Delivered,PayPal,West,0.2
2515,O946744,C00365,P0007,5,36.0,2025-06-07,Delivered,Credit Card,West,0.15
2517,O173065,C00019,P0011,1,23.24,2025-06-07,Delivered,PayPal,East,0.1
2518,O466371,C00312,P0010,5,46.78,2025-06-07,Delayed,Bank Transfer,West,0.1
2519,O929417,C00100,P0026,5,26.38,2025-06-07,Delayed,Bank Transfer,North,0.1
2520,O353141,C00252,P0011,4,8.76,2025-06-07,Cancelled,Credit Card,North,0.2
2521,O748263,C00023,P0021,5,10.55,2025-06-07,Cancelled,Credit Card,Central,0.2
2522,O247608,C00378,P0026,2,26.18,2025-06-07,Delivered,Bank Transfer,East,0
2523,O753103,C00006,P0001,5,16.32,2025-06-07,Cancelled,Credit Card,North,0.05
2524,O655082,C00110,P0019,4,20.94,2025-06-07,Delayed,PayPal,West,0.1
2525,O403506,C00436,P0001,1,25.61,2025-06-07,Cancelled,Bank Transfer,North,0.2
2526,O576803,C00045,P0023,2,29.77,2025-06-07,Delivered,PayPal,Central,0
2527,O273741,C00404,P0014,5,49.75,2025-06-07,Delayed,PayPal,East,0.05
2528,O508430,C00171,P0027,5,13.15,2025-06-07,Delayed,PayPal,South,0.2
2529,O716730,C00438,P0015,2,18.55,2025-06-07,Delivered,Credit Card,West,0.15
2530,O566852,C00279,P0004,1,20.03,2025-06-07,Delayed,PayPal,West,0.15
2531,O505168,C00026,P0010,1,32.73,2025-06-07,Cancelled,Credit Card,West,0
2532,O140828,C00109,P0012,2,8.14,2025-06-07,Delivered,Credit Card,East,0.05
2533,O799857,C00311,P0027,3,46.3,2025-06-07,Delivered,Credit Card,East,0.1
2534,O946296,C00143,P0016,2,23.05,2025-06-07,Delayed,Credit Card,East,0.2
2535,O908612,C00371,P0029,5,20.94,2025-06-07,Delayed,PayPal,Central,0
2536,O553559,C00014,P0020,2,13.78,2025-06-07,Cancelled,Credit Card,Central,0.1
2537,O498312,C00085,P0004,3,38.25,2025-06-07,Delayed,Bank Transfer,East,0.05
2538,O655380,C00249,P0015,4,30.16,2025-06-07,Delivered,PayPal,Central,0.2
2539,O740995,C00392,P0018,5,43.75,2025-06-07,Cancelled,PayPal,North,0.05
2540,O818472,C00062,P0021,2,48.35,2025-06-07,Delivered,Credit Card,North,0.15
2541,O154830,C00173,P0012,1,41.12,2025-06-07,Delivered,Credit Card,North,0.1
2542,O271336,C00162,P0008,2,26.24,2025-06-07,Delivered,Credit Card,Central,0.1
2543,O872789,C00459,P0002,5,30.28,2025-06-07,Delivered,Credit Card,North,0.2
2544,O804709,C00417,P0015,2,28.46,2025-06-07,Delayed,Bank Transfer,South,0.2
2545,O973873,C00069,P0025,5,38.76,2025-06-07,Cancelled,Credit Card,West,0
2546,O221811,C00294,P0023,2,40.17,2025-06-07,Delayed,Credit Card,North,0
